"ID","فرع البنك","نوع التمويل","تصنيف التمويل","قطاع العميل","قيمة التمويل","قيمة القسط","تاريخ الصرف","جنس العميل","عمرالعميل","الحالة الاجتماعية","احتياجات خاصة","عدد افراد الاسرة","قرض ادخاري","قيمة الدخل"
"8168.0","الرس","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"8169.0","الرس","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"8170.0","الرس","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8171.0","الرس","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","نعم",">= 5000"
"8172.0","الرس","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"8173.0","الرس","مشروع","ناشيء","NULL","102000.0",">= 1000","2019/03","MALE",">= 40","متزوج","لا","< 02","لا","< 5000"
"8174.0","الرس","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا",">= 10000"
"8175.0","الرس","إجتماعي","أسرة","موظف حكومي","24000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 7500"
"8176.0","الرس","إجتماعي","أسرة","موظف حكومي","60000.0","< 1000","2019/01","MALE",">= 30","متزوج","لا",">= 05","لا",">= 7500"
"8177.0","الرس","مشروع","ناشيء","NULL","192000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا","< 02","لا","< 5000"
"8178.0","الرس","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/03","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"8179.0","الرس","مشروع","حل","NULL","185000.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا","< 02","لا","< 5000"
"8180.0","الرس","إجتماعي","أسرة","موظف حكومي","60000.0","< 1000","2019/01","MALE",">= 30","متزوج","لا",">= 05","لا",">= 5000"
"8181.0","الرس","إجتماعي","أسرة","موظف حكومي","60000.0","< 1000","2019/01","MALE",">= 30","متزوج","لا",">= 05","لا",">= 5000"
"8182.0","الرس","إجتماعي","أسرة","موظف حكومي","18000.0","< 1000","2019/03","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"8183.0","الرس","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 10","لا",">= 10000"
"8184.0","الرس","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 10","لا","< 5000"
"8185.0","الرس","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 7500"
"8186.0","الرس","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8187.0","الرس","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"8188.0","الرس","إجتماعي","أسرة","موظف حكومي","24000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"8189.0","الرس","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8190.0","الرس","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 10","نعم","< 5000"
"8191.0","الرس","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/03","FEMALE",">= 40","أرمل","لا",">= 02","لا","< 5000"
"8192.0","الرس","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/03","FEMALE",">= 40","أرمل","لا",">= 02","لا",">= 10000"
"8193.0","الرس","إجتماعي","زواج","موظف حكومي","18000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8194.0","الرياض","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/01","FEMALE",">= 30","مطلق","لا",">= 05","لا",">= 5000"
"8195.0","الرياض","مشروع","ناشيء","NULL","145000.0",">= 1000","2019/02","MALE","< 30","أعزب","لا","< 02","لا","< 5000"
"8196.0","الرياض","إجتماعي","زواج","موظف حكومي","36000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"8197.0","الرياض","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"8198.0","الرياض","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/03","MALE",">= 30","متزوج","لا",">= 05","لا","< 5000"
"8199.0","الرياض","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8200.0","الرياض","إجتماعي","أسرة","متقاعد حكومي","60000.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا",">= 02","لا",">= 5000"
"8201.0","الرياض","إجتماعي","أسرة","متقاعد حكومي","60000.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا",">= 02","لا",">= 10000"
"8202.0","الرياض","إجتماعي","زواج","موظف حكومي","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8203.0","الرياض","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8204.0","الرياض","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"8205.0","الرياض","إجتماعي","أسرة","موظف حكومي","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 05","لا","NULL"
"8206.0","الرياض","مشروع","ناشيء","NULL","200000.0",">= 1000","2019/02","MALE","< 30","أعزب","لا","< 02","لا","< 5000"
"8207.0","الرياض","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8208.0","الرياض","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 10000"
"8209.0","الرياض","إجتماعي","زواج","NULL","54000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8210.0","الرياض","إجتماعي","زواج","NULL","54000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8211.0","الرياض","نقل","أجرة","NULL","99935.0",">= 1000","2019/02","MALE","< 30","أعزب","لا","< 02","لا","< 5000"
"8212.0","الرياض","نقل","أجرة","NULL","99935.0",">= 1000","2019/02","MALE","< 30","أعزب","لا","< 02","لا",">= 10000"
"8213.0","الرياض","إجتماعي","زواج","موظف شركة حكومية","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"8214.0","الرياض","مشروع","التميز","NULL","1604000.0",">= 1000","2019/02","MALE",">= 60","متزوج","لا","< 02","لا","< 5000"
"8215.0","الرياض","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","نعم",">= 5000"
"8216.0","الرياض","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","نعم",">= 10000"
"8217.0","الرياض","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 05","لا",">= 7500"
"8218.0","الرياض","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8219.0","الدمام","إجتماعي","زواج","موظف حكومي","30000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8220.0","الدمام","إجتماعي","زواج","موظف حكومي","18000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8221.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8222.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","42000.0","< 1000","2019/01","MALE",">= 40","متزوج","لا",">= 10","لا","< 5000"
"8223.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","42000.0","< 1000","2019/01","MALE",">= 40","متزوج","لا",">= 10","لا",">= 7500"
"8224.0","الدمام","إجتماعي","أسرة","NULL","24000.0","< 1000","2019/03","MALE",">= 60","متزوج","لا",">= 05","لا","< 5000"
"8225.0","الدمام","إجتماعي","أسرة","NULL","24000.0","< 1000","2019/03","MALE",">= 60","متزوج","لا",">= 05","لا",">= 7500"
"8226.0","الدمام","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","MALE",">= 60","متزوج","لا",">= 02","لا","NULL"
"8227.0","الدمام","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","MALE",">= 60","متزوج","لا",">= 02","لا",">= 10000"
"8228.0","الدمام","إجتماعي","زواج","موظف حكومي","30000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"8229.0","الدمام","إجتماعي","أسرة","NULL","60000.0","< 1000","2019/01","MALE",">= 60","متزوج","لا",">= 10","لا","< 5000"
"8230.0","الدمام","إجتماعي","أسرة","NULL","60000.0","< 1000","2019/01","MALE",">= 60","متزوج","لا",">= 10","لا",">= 10000"
"8231.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 10000"
"8232.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 5000"
"8233.0","الدمام","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا","< 5000"
"8234.0","الدمام","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"8235.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 10000"
"8236.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا","< 5000"
"8237.0","الدمام","مشروع","ناشيء","NULL","144000.0",">= 1000","2019/01","MALE",">= 30","أعزب","لا","< 02","لا","< 5000"
"8238.0","الدمام","مشروع","ناشيء","NULL","176000.0",">= 1000","2019/03","MALE",">= 30","أعزب","لا","< 02","لا","< 5000"
"8239.0","الدمام","مشروع","ناشيء","NULL","258000.0",">= 1000","2019/01","MALE",">= 30","أعزب","لا","< 02","لا","< 5000"
"8240.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا",">= 05","لا",">= 5000"
"8241.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"8242.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 5000"
"8243.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 10000"
"8244.0","الدمام","نقل","أجرة","موظف حكومي","77360.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا","NULL"
"8245.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 7500"
"8246.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا",">= 02","لا",">= 7500"
"8247.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا",">= 02","لا",">= 10000"
"8248.0","الدمام","مشروع","حل","NULL","273000.0",">= 1000","2019/03","MALE",">= 30","أعزب","لا","< 02","لا","< 5000"
"8249.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0","< 1000","2019/01","MALE",">= 30","متزوج","لا",">= 05","لا",">= 10000"
"8250.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0","< 1000","2019/01","MALE",">= 30","متزوج","لا",">= 05","لا","< 5000"
"8251.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"8252.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"8253.0","الدمام","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 60","أرمل","لا",">= 05","لا","< 5000"
"8254.0","الدمام","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 60","أرمل","لا",">= 05","لا",">= 10000"
"8255.0","الدمام","إجتماعي","أسرة","موظف حكومي","54000.0","< 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"8256.0","الدمام","مشروع","حل","NULL","259000.0",">= 1000","2019/02","MALE",">= 40","أعزب","لا","< 02","لا","< 5000"
"8257.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"8258.0","الدمام","مشروع","حل","NULL","248000.0",">= 1000","2019/03","MALE","< 30","أعزب","لا","< 02","لا","< 5000"
"8259.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/03","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"8260.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"8261.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/03","MALE",">= 40","متزوج","لا",">= 05","لا",">= 10000"
"8262.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE",">= 40","متزوج","لا",">= 02","لا",">= 10000"
"8263.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE",">= 40","متزوج","لا",">= 02","لا",">= 5000"
"8264.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"8265.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"8266.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا",">= 5000"
"8267.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا",">= 10000"
"8268.0","الدمام","إجتماعي","أسرة","متقاعد حكومي","60000.0","< 1000","2019/03","MALE",">= 60","متزوج","لا",">= 02","لا",">= 7500"
"8269.0","الدمام","إجتماعي","أسرة","متقاعد حكومي","60000.0","< 1000","2019/03","MALE",">= 60","متزوج","لا",">= 02","لا","< 5000"
"8270.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0","< 1000","2019/01","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"8271.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0","< 1000","2019/01","MALE",">= 40","متزوج","لا",">= 05","لا",">= 10000"
"8272.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا",">= 05","لا",">= 5000"
"8273.0","الدمام","نقل","أجرة","موظف حكومي","77360.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا","< 02","لا","< 5000"
"8274.0","الدمام","إجتماعي","أسرة","متقاعد حكومي","60000.0",">= 1000","2019/03","MALE",">= 40","متزوج","لا",">= 05","لا",">= 10000"
"8275.0","الدمام","إجتماعي","أسرة","متقاعد حكومي","60000.0",">= 1000","2019/03","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"8276.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 7500"
"8277.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 10000"
"8278.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"8279.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"8280.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/03","MALE",">= 40","متزوج","لا",">= 02","لا",">= 5000"
"8281.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"8282.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 05","لا",">= 7500"
"8283.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 7500"
"8284.0","الدمام","إجتماعي","أسرة","NULL","60000.0","< 1000","2019/01","MALE",">= 40","متزوج","لا",">= 02","لا",">= 7500"
"8285.0","الدمام","إجتماعي","أسرة","NULL","60000.0","< 1000","2019/01","MALE",">= 40","متزوج","لا",">= 02","لا","< 5000"
"8286.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 05","لا",">= 5000"
"8287.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 05","لا",">= 7500"
"8288.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","48000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا","< 5000"
"8289.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","48000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 10000"
"8290.0","الدمام","إجتماعي","أسرة","موظف حكومي","36000.0","< 1000","2019/01","MALE",">= 40","متزوج","لا",">= 10","لا",">= 7500"
"8291.0","الدمام","إجتماعي","أسرة","متقاعد حكومي","42000.0","< 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا",">= 10000"
"8292.0","الدمام","إجتماعي","أسرة","متقاعد حكومي","42000.0","< 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"8293.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 10000"
"8294.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا","< 5000"
"8295.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","نعم",">= 05","لا",">= 7500"
"8296.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","نعم",">= 05","لا",">= 7500"
"8297.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 05","لا",">= 7500"
"8298.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 05","لا",">= 10000"
"8299.0","الدمام","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا",">= 05","لا","< 5000"
"8300.0","الدمام","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا",">= 05","لا",">= 10000"
"8301.0","الدمام","إجتماعي","أسرة","متقاعد حكومي","24000.0","< 1000","2019/01","FEMALE",">= 60","أرمل","لا",">= 02","لا",">= 7500"
"8302.0","الدمام","إجتماعي","أسرة","متقاعد حكومي","24000.0","< 1000","2019/01","FEMALE",">= 60","أرمل","لا",">= 02","لا","< 5000"
"8303.0","الدمام","مشروع","ناشيء","NULL","156000.0",">= 1000","2019/01","MALE",">= 30","أعزب","لا","< 02","لا","< 5000"
"8304.0","الدمام","إجتماعي","أسرة","متقاعد حكومي","60000.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا",">= 02","لا",">= 10000"
"8305.0","الدمام","إجتماعي","أسرة","متقاعد حكومي","60000.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا",">= 02","لا","< 5000"
"8306.0","الدمام","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/03","MALE",">= 40","متزوج","لا",">= 05","لا",">= 10000"
"8307.0","الدمام","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/03","MALE",">= 40","متزوج","لا",">= 05","لا","< 5000"
"8308.0","الدمام","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","MALE",">= 60","متزوج","لا",">= 10","لا",">= 10000"
"8309.0","الدمام","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","MALE",">= 60","متزوج","لا",">= 10","لا","< 5000"
"8310.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","24000.0","< 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"8311.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","24000.0","< 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"8312.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا","< 5000"
"8313.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"8314.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 10000"
"8315.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 7500"
"8316.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 05","لا",">= 10000"
"8317.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 05","لا",">= 7500"
"8318.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"8319.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا","< 5000"
"8320.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE",">= 30","متزوج","لا",">= 05","لا",">= 7500"
"8321.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE",">= 30","متزوج","لا",">= 05","لا",">= 7500"
"8322.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"8323.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","30000.0","< 1000","2019/03","MALE",">= 40","متزوج","لا",">= 05","لا",">= 10000"
"8324.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","30000.0","< 1000","2019/03","MALE",">= 40","متزوج","لا",">= 05","لا",">= 5000"
"8325.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا",">= 10000"
"8326.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا","< 5000"
"8327.0","الدمام","مشروع","الإختراع","NULL","897000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا","< 02","لا","< 5000"
"8328.0","الدمام","إجتماعي","أسرة","متقاعد تأمينات","18000.0","< 1000","2019/01","MALE",">= 60","متزوج","نعم",">= 05","لا","< 5000"
"8329.0","الدمام","إجتماعي","أسرة","متقاعد تأمينات","18000.0","< 1000","2019/01","MALE",">= 60","متزوج","نعم",">= 05","لا",">= 5000"
"8330.0","الدمام","إجتماعي","أسرة","متقاعد حكومي","42000.0","< 1000","2019/03","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"8331.0","الدمام","إجتماعي","أسرة","متقاعد حكومي","42000.0","< 1000","2019/03","MALE",">= 40","متزوج","لا",">= 05","لا",">= 5000"
"8332.0","الدمام","إجتماعي","ترميم","موظف حكومي","60000.0","< 1000","2019/02","MALE",">= 40","متزوج","لا",">= 02","لا",">= 7500"
"8333.0","الدمام","إجتماعي","أسرة","متقاعد تأمينات","60000.0",">= 1000","2019/01","MALE",">= 60","متزوج","لا",">= 10","لا","< 5000"
"8334.0","الدمام","إجتماعي","أسرة","متقاعد تأمينات","60000.0",">= 1000","2019/01","MALE",">= 60","متزوج","لا",">= 10","لا",">= 10000"
"8335.0","الدمام","إجتماعي","زواج","موظف حكومي","36000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"8336.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 40","أرمل","لا",">= 05","لا",">= 5000"
"8337.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8338.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8339.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8340.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8341.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"8342.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","نعم",">= 10000"
"8343.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8344.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
